calDate,connectionStream,adCost,campaignId,clicksCounter,impressionsCounter
2022-05-23 00:00:00.000000 UTC,4580834090943463925.google_ads,5.24,1886376307672751723,35.0,102.0
2022-05-30 00:00:00.000000 UTC,4580834090943463925.google_ads,6.65,1886376307672751723,53.0,128.0
2022-05-12 00:00:00.000000 UTC,4580834090943463925.google_ads,6.54,1886376307672751723,35.0,96.0
2022-05-13 00:00:00.000000 UTC,4580834090943463925.google_ads,5.06,1886376307672751723,29.0,93.0
2022-05-25 00:00:00.000000 UTC,4580834090943463925.google_ads,5.48,1886376307672751723,40.0,128.0
2022-05-04 00:00:00.000000 UTC,4580834090943463925.google_ads,2.98,1886376307672751723,31.0,99.0
2022-05-19 00:00:00.000000 UTC,4580834090943463925.google_ads,4.7,1886376307672751723,45.0,102.0
2022-05-26 00:00:00.000000 UTC,4580834090943463925.google_ads,4.92,1886376307672751723,47.0,96.0
2022-05-16 00:00:00.000000 UTC,4580834090943463925.google_ads,5.38,1886376307672751723,55.0,127.0
2022-05-15 00:00:00.000000 UTC,4580834090943463925.google_ads,5.29,1886376307672751723,27.0,65.0
2022-05-11 00:00:00.000000 UTC,4580834090943463925.google_ads,4.98,1886376307672751723,29.0,124.0
2022-05-28 00:00:00.000000 UTC,4580834090943463925.google_ads,4.81,1886376307672751723,43.0,81.0
2022-05-03 00:00:00.000000 UTC,4580834090943463925.google_ads,4.89,1886376307672751723,41.0,98.0
2022-05-05 00:00:00.000000 UTC,4580834090943463925.google_ads,4.43,1886376307672751723,56.0,133.0
2022-05-22 00:00:00.000000 UTC,4580834090943463925.google_ads,5.72,1886376307672751723,27.0,74.0
2022-05-10 00:00:00.000000 UTC,4580834090943463925.google_ads,6.46,1886376307672751723,47.0,135.0
2022-05-13 00:00:00.000000 UTC,4580834090943463925.google_ads,30.4,8232946732920103242,65.0,1222.0
2022-05-21 00:00:00.000000 UTC,4580834090943463925.google_ads,60.79,8232946732920103242,183.0,2508.0
2022-05-24 00:00:00.000000 UTC,4580834090943463925.google_ads,22.49,8232946732920103242,78.0,1155.0
2022-05-23 00:00:00.000000 UTC,4580834090943463925.google_ads,23.03,8232946732920103242,81.0,1043.0
2022-05-22 00:00:00.000000 UTC,4580834090943463925.google_ads,53.51,8232946732920103242,175.0,2028.0
2022-05-25 00:00:00.000000 UTC,4580834090943463925.google_ads,22.15,8232946732920103242,79.0,1085.0
2022-05-26 00:00:00.000000 UTC,4580834090943463925.google_ads,22.4,8232946732920103242,83.0,1244.0
2022-05-28 00:00:00.000000 UTC,4580834090943463925.google_ads,38.05,8232946732920103242,147.0,1650.0
2022-05-29 00:00:00.000000 UTC,4580834090943463925.google_ads,31.27,8232946732920103242,112.0,1411.0
2022-05-30 00:00:00.000000 UTC,4580834090943463925.google_ads,29.71,8232946732920103242,107.0,1668.0
2022-05-31 00:00:00.000000 UTC,4580834090943463925.google_ads,26.58,8232946732920103242,99.0,1434.0
2022-05-12 00:00:00.000000 UTC,4580834090943463925.google_ads,30.65,8232946732920103242,61.0,1098.0
2022-05-15 00:00:00.000000 UTC,4580834090943463925.google_ads,30.13,8232946732920103242,65.0,892.0
2022-05-16 00:00:00.000000 UTC,4580834090943463925.google_ads,31.69,8232946732920103242,62.0,951.0
2022-05-17 00:00:00.000000 UTC,4580834090943463925.google_ads,17.1,8232946732920103242,37.0,390.0
2022-05-18 00:00:00.000000 UTC,4580834090943463925.google_ads,7.69,8232946732920103242,16.0,269.0
2022-05-19 00:00:00.000000 UTC,4580834090943463925.google_ads,5.39,8232946732920103242,11.0,181.0
2022-05-20 00:00:00.000000 UTC,4580834090943463925.google_ads,57.16,8232946732920103242,154.0,1967.0
2022-05-27 00:00:00.000000 UTC,4580834090943463925.google_ads,23.52,8232946732920103242,96.0,1123.0
2022-05-14 00:00:00.000000 UTC,4580834090943463925.google_ads,30.01,8232946732920103242,60.0,1148.0
2022-06-03 00:00:00.000000 UTC,4580834090943463925.google_ads,3.19,1886376307672751723,30.0,96.0
2022-06-07 00:00:00.000000 UTC,4580834090943463925.google_ads,6.39,1886376307672751723,47.0,137.0
2022-06-08 00:00:00.000000 UTC,4580834090943463925.google_ads,6.3,1886376307672751723,44.0,123.0
2022-06-09 00:00:00.000000 UTC,4580834090943463925.google_ads,5.24,1886376307672751723,40.0,119.0
2022-06-12 00:00:00.000000 UTC,4580834090943463925.google_ads,5.03,1886376307672751723,33.0,84.0
2022-06-15 00:00:00.000000 UTC,4580834090943463925.google_ads,5.71,1886376307672751723,53.0,120.0
2022-06-18 00:00:00.000000 UTC,4580834090943463925.google_ads,3.14,1886376307672751723,14.0,56.0
2022-06-19 00:00:00.000000 UTC,4580834090943463925.google_ads,4.08,1886376307672751723,28.0,79.0
2022-06-20 00:00:00.000000 UTC,4580834090943463925.google_ads,5.78,1886376307672751723,40.0,94.0
2022-06-21 00:00:00.000000 UTC,4580834090943463925.google_ads,4.92,1886376307672751723,32.0,129.0
2022-06-25 00:00:00.000000 UTC,4580834090943463925.google_ads,4.03,1886376307672751723,22.0,60.0
2022-06-26 00:00:00.000000 UTC,4580834090943463925.google_ads,4.48,1886376307672751723,32.0,88.0
2022-06-28 00:00:00.000000 UTC,4580834090943463925.google_ads,5.79,1886376307672751723,41.0,122.0
2022-06-30 00:00:00.000000 UTC,4580834090943463925.google_ads,3.47,1886376307672751723,27.0,91.0
2022-06-04 00:00:00.000000 UTC,4580834090943463925.google_ads,4.55,1886376307672751723,29.0,87.0
2022-06-17 00:00:00.000000 UTC,4580834090943463925.google_ads,2.32,1886376307672751723,15.0,80.0
2022-06-10 00:00:00.000000 UTC,4580834090943463925.google_ads,4.88,1886376307672751723,34.0,105.0
2022-06-14 00:00:00.000000 UTC,4580834090943463925.google_ads,5.55,1886376307672751723,46.0,122.0
2022-06-01 00:00:00.000000 UTC,4580834090943463925.google_ads,5.85,1886376307672751723,89.0,152.0
2022-06-24 00:00:00.000000 UTC,4580834090943463925.google_ads,3.05,1886376307672751723,23.0,83.0
2022-06-22 00:00:00.000000 UTC,4580834090943463925.google_ads,5.42,1886376307672751723,37.0,129.0
2022-06-29 00:00:00.000000 UTC,4580834090943463925.google_ads,5.32,1886376307672751723,32.0,86.0
2022-06-23 00:00:00.000000 UTC,4580834090943463925.google_ads,6.5,1886376307672751723,45.0,117.0
2022-06-05 00:00:00.000000 UTC,4580834090943463925.google_ads,5.87,1886376307672751723,35.0,108.0
2022-06-13 00:00:00.000000 UTC,4580834090943463925.google_ads,6.24,1886376307672751723,39.0,114.0
2022-06-02 00:00:00.000000 UTC,4580834090943463925.google_ads,2.53,1886376307672751723,34.0,75.0
2022-06-27 00:00:00.000000 UTC,4580834090943463925.google_ads,5.52,1886376307672751723,32.0,82.0
2022-06-16 00:00:00.000000 UTC,4580834090943463925.google_ads,4.71,1886376307672751723,40.0,93.0
2022-06-11 00:00:00.000000 UTC,4580834090943463925.google_ads,5.86,1886376307672751723,33.0,99.0
2022-06-06 00:00:00.000000 UTC,4580834090943463925.google_ads,7.64,1886376307672751723,60.0,134.0
2022-06-02 00:00:00.000000 UTC,4580834090943463925.google_ads,25.37,8232946732920103242,95.0,1133.0
2022-06-03 00:00:00.000000 UTC,4580834090943463925.google_ads,48.44,8232946732920103242,158.0,2126.0
2022-06-06 00:00:00.000000 UTC,4580834090943463925.google_ads,33.54,8232946732920103242,132.0,1518.0
2022-06-10 00:00:00.000000 UTC,4580834090943463925.google_ads,24.26,8232946732920103242,90.0,782.0
2022-06-11 00:00:00.000000 UTC,4580834090943463925.google_ads,42.22,8232946732920103242,136.0,1217.0
2022-06-12 00:00:00.000000 UTC,4580834090943463925.google_ads,45.48,8232946732920103242,135.0,1196.0
2022-06-13 00:00:00.000000 UTC,4580834090943463925.google_ads,32.53,8232946732920103242,113.0,1017.0
2022-06-15 00:00:00.000000 UTC,4580834090943463925.google_ads,33.98,8232946732920103242,126.0,1209.0
2022-06-16 00:00:00.000000 UTC,4580834090943463925.google_ads,41.29,8232946732920103242,144.0,1372.0
2022-06-18 00:00:00.000000 UTC,4580834090943463925.google_ads,18.17,8232946732920103242,75.0,625.0
2022-06-19 00:00:00.000000 UTC,4580834090943463925.google_ads,26.65,8232946732920103242,99.0,667.0
2022-06-21 00:00:00.000000 UTC,4580834090943463925.google_ads,31.87,8232946732920103242,120.0,1021.0
2022-06-24 00:00:00.000000 UTC,4580834090943463925.google_ads,13.63,8232946732920103242,45.0,443.0
2022-06-22 00:00:00.000000 UTC,4580834090943463925.google_ads,12.46,8232946732920103242,58.0,468.0
2022-06-23 00:00:00.000000 UTC,4580834090943463925.google_ads,8.39,8232946732920103242,36.0,318.0
2022-06-25 00:00:00.000000 UTC,4580834090943463925.google_ads,60.0,8232946732920103242,155.0,1582.0
2022-06-26 00:00:00.000000 UTC,4580834090943463925.google_ads,47.16,8232946732920103242,139.0,1138.0
2022-06-27 00:00:00.000000 UTC,4580834090943463925.google_ads,36.79,8232946732920103242,113.0,965.0
2022-06-28 00:00:00.000000 UTC,4580834090943463925.google_ads,34.59,8232946732920103242,112.0,938.0
2022-06-04 00:00:00.000000 UTC,4580834090943463925.google_ads,35.87,8232946732920103242,132.0,1349.0
2022-06-05 00:00:00.000000 UTC,4580834090943463925.google_ads,43.77,8232946732920103242,179.0,1765.0
2022-06-08 00:00:00.000000 UTC,4580834090943463925.google_ads,24.8,8232946732920103242,107.0,1298.0
2022-06-09 00:00:00.000000 UTC,4580834090943463925.google_ads,16.42,8232946732920103242,72.0,750.0
2022-06-17 00:00:00.000000 UTC,4580834090943463925.google_ads,15.28,8232946732920103242,59.0,569.0
2022-06-20 00:00:00.000000 UTC,4580834090943463925.google_ads,15.56,8232946732920103242,63.0,654.0
2022-06-29 00:00:00.000000 UTC,4580834090943463925.google_ads,18.92,8232946732920103242,68.0,529.0
2022-06-30 00:00:00.000000 UTC,4580834090943463925.google_ads,8.04,8232946732920103242,27.0,381.0
2022-06-01 00:00:00.000000 UTC,4580834090943463925.google_ads,17.93,8232946732920103242,73.0,1022.0
2022-06-14 00:00:00.000000 UTC,4580834090943463925.google_ads,32.46,8232946732920103242,117.0,1064.0
2022-06-07 00:00:00.000000 UTC,4580834090943463925.google_ads,34.72,8232946732920103242,146.0,1519.0
2022-06-11 00:00:00.000000 UTC,4580834090943463925.google_ads,30.26,-2016262282699437664,99.0,1295.0
2022-06-10 00:00:00.000000 UTC,4580834090943463925.google_ads,29.95,-2016262282699437664,99.0,1147.0
2022-06-12 00:00:00.000000 UTC,4580834090943463925.google_ads,30.55,-2016262282699437664,100.0,1324.0
2022-06-14 00:00:00.000000 UTC,4580834090943463925.google_ads,30.93,-2016262282699437664,100.0,1142.0
2022-06-15 00:00:00.000000 UTC,4580834090943463925.google_ads,30.9,-2016262282699437664,104.0,1277.0
2022-06-16 00:00:00.000000 UTC,4580834090943463925.google_ads,30.35,-2016262282699437664,106.0,941.0
2022-06-17 00:00:00.000000 UTC,4580834090943463925.google_ads,29.59,-2016262282699437664,97.0,1250.0
2022-06-19 00:00:00.000000 UTC,4580834090943463925.google_ads,29.53,-2016262282699437664,87.0,933.0
2022-06-20 00:00:00.000000 UTC,4580834090943463925.google_ads,32.58,-2016262282699437664,106.0,938.0
2022-06-21 00:00:00.000000 UTC,4580834090943463925.google_ads,32.04,-2016262282699437664,101.0,910.0
2022-06-22 00:00:00.000000 UTC,4580834090943463925.google_ads,26.34,-2016262282699437664,96.0,742.0
2022-06-23 00:00:00.000000 UTC,4580834090943463925.google_ads,23.97,-2016262282699437664,79.0,652.0
2022-06-24 00:00:00.000000 UTC,4580834090943463925.google_ads,39.13,-2016262282699437664,118.0,1010.0
2022-06-09 00:00:00.000000 UTC,4580834090943463925.google_ads,31.98,-2016262282699437664,57.0,743.0
2022-06-13 00:00:00.000000 UTC,4580834090943463925.google_ads,31.48,-2016262282699437664,104.0,1344.0
2022-06-18 00:00:00.000000 UTC,4580834090943463925.google_ads,29.95,-2016262282699437664,95.0,935.0
2022-06-25 00:00:00.000000 UTC,4580834090943463925.google_ads,41.07,-2016262282699437664,112.0,973.0
2022-06-26 00:00:00.000000 UTC,4580834090943463925.google_ads,33.79,-2016262282699437664,95.0,961.0
2022-06-27 00:00:00.000000 UTC,4580834090943463925.google_ads,23.95,-2016262282699437664,67.0,691.0
2022-06-28 00:00:00.000000 UTC,4580834090943463925.google_ads,23.91,-2016262282699437664,67.0,819.0
2022-06-29 00:00:00.000000 UTC,4580834090943463925.google_ads,24.15,-2016262282699437664,70.0,675.0
2022-06-30 00:00:00.000000 UTC,4580834090943463925.google_ads,61.02,-2016262282699437664,169.0,1775.0
2023-02-12 00:00:00.000000 UTC,4580834090943463925.google_ads,5.72,1886376307672751723,17.0,66.0
2021-08-10 00:00:00.000000 UTC,4580834090943463925.google_ads,1.36,1886376307672751723,3.0,38.0
2021-08-23 00:00:00.000000 UTC,4580834090943463925.google_ads,8.97,1886376307672751723,7.0,83.0
2021-08-22 00:00:00.000000 UTC,4580834090943463925.google_ads,3.79,1886376307672751723,7.0,67.0
2021-08-14 00:00:00.000000 UTC,4580834090943463925.google_ads,3.81,1886376307672751723,7.0,32.0
2021-08-26 00:00:00.000000 UTC,4580834090943463925.google_ads,1.81,1886376307672751723,5.0,34.0
2021-08-25 00:00:00.000000 UTC,4580834090943463925.google_ads,0.0,1886376307672751723,0.0,0.0
2021-08-31 00:00:00.000000 UTC,4580834090943463925.google_ads,18.34,1886376307672751723,18.0,195.0
2021-08-30 00:00:00.000000 UTC,4580834090943463925.google_ads,19.55,1886376307672751723,18.0,162.0
2021-08-28 00:00:00.000000 UTC,4580834090943463925.google_ads,5.98,1886376307672751723,8.0,50.0
2021-08-11 00:00:00.000000 UTC,4580834090943463925.google_ads,6.98,1886376307672751723,10.0,53.0
2021-08-15 00:00:00.000000 UTC,4580834090943463925.google_ads,1.16,1886376307672751723,6.0,30.0
2021-08-02 00:00:00.000000 UTC,4580834090943463925.google_ads,6.61,1886376307672751723,6.0,25.0
2021-08-18 00:00:00.000000 UTC,4580834090943463925.google_ads,2.02,1886376307672751723,8.0,56.0
2021-08-03 00:00:00.000000 UTC,4580834090943463925.google_ads,7.24,1886376307672751723,8.0,29.0
2021-08-12 00:00:00.000000 UTC,4580834090943463925.google_ads,15.79,1886376307672751723,8.0,39.0
2021-08-09 00:00:00.000000 UTC,4580834090943463925.google_ads,12.91,1886376307672751723,8.0,55.0
2021-08-04 00:00:00.000000 UTC,4580834090943463925.google_ads,3.15,1886376307672751723,4.0,29.0
2021-08-07 00:00:00.000000 UTC,4580834090943463925.google_ads,8.05,1886376307672751723,9.0,39.0
2021-08-05 00:00:00.000000 UTC,4580834090943463925.google_ads,5.15,1886376307672751723,9.0,35.0
2021-08-06 00:00:00.000000 UTC,4580834090943463925.google_ads,1.16,1886376307672751723,3.0,23.0
2021-08-17 00:00:00.000000 UTC,4580834090943463925.google_ads,7.05,1886376307672751723,13.0,70.0
2021-08-19 00:00:00.000000 UTC,4580834090943463925.google_ads,20.0,1886376307672751723,13.0,53.0
2021-08-21 00:00:00.000000 UTC,4580834090943463925.google_ads,9.92,1886376307672751723,8.0,61.0
2021-08-20 00:00:00.000000 UTC,4580834090943463925.google_ads,2.11,1886376307672751723,6.0,84.0
2021-08-16 00:00:00.000000 UTC,4580834090943463925.google_ads,18.09,1886376307672751723,22.0,55.0
2021-08-29 00:00:00.000000 UTC,4580834090943463925.google_ads,5.06,1886376307672751723,3.0,53.0
2021-08-08 00:00:00.000000 UTC,4580834090943463925.google_ads,5.65,1886376307672751723,4.0,42.0
2021-08-24 00:00:00.000000 UTC,4580834090943463925.google_ads,0.59,1886376307672751723,2.0,40.0
2021-08-27 00:00:00.000000 UTC,4580834090943463925.google_ads,13.47,1886376307672751723,8.0,71.0
2021-08-13 00:00:00.000000 UTC,4580834090943463925.google_ads,7.29,1886376307672751723,8.0,58.0
2021-08-18 00:00:00.000000 UTC,4580834090943463925.google_ads,8.98,-8587735845139407532,17.0,818.0
2021-08-02 00:00:00.000000 UTC,4580834090943463925.google_ads,10.44,-8587735845139407532,10.0,68.0
2021-08-23 00:00:00.000000 UTC,4580834090943463925.google_ads,11.2,-8587735845139407532,24.0,833.0
2021-08-04 00:00:00.000000 UTC,4580834090943463925.google_ads,10.8,-8587735845139407532,10.0,188.0
2021-08-03 00:00:00.000000 UTC,4580834090943463925.google_ads,10.62,-8587735845139407532,10.0,239.0
2021-08-08 00:00:00.000000 UTC,4580834090943463925.google_ads,10.7,-8587735845139407532,10.0,264.0
2021-08-26 00:00:00.000000 UTC,4580834090943463925.google_ads,0.91,-8587735845139407532,2.0,125.0
2021-08-12 00:00:00.000000 UTC,4580834090943463925.google_ads,9.96,-8587735845139407532,21.0,704.0
2021-08-19 00:00:00.000000 UTC,4580834090943463925.google_ads,20.0,-8587735845139407532,33.0,1164.0
2021-08-17 00:00:00.000000 UTC,4580834090943463925.google_ads,0.74,-8587735845139407532,2.0,398.0
2021-08-21 00:00:00.000000 UTC,4580834090943463925.google_ads,12.46,-8587735845139407532,25.0,1251.0
2021-08-13 00:00:00.000000 UTC,4580834090943463925.google_ads,9.74,-8587735845139407532,22.0,997.0
2021-08-10 00:00:00.000000 UTC,4580834090943463925.google_ads,10.35,-8587735845139407532,10.0,243.0
2021-08-30 00:00:00.000000 UTC,4580834090943463925.google_ads,19.96,-8587735845139407532,34.0,1240.0
2021-08-06 00:00:00.000000 UTC,4580834090943463925.google_ads,10.54,-8587735845139407532,10.0,229.0
2021-08-22 00:00:00.000000 UTC,4580834090943463925.google_ads,11.67,-8587735845139407532,26.0,1083.0
2021-08-28 00:00:00.000000 UTC,4580834090943463925.google_ads,7.19,-8587735845139407532,17.0,718.0
2021-08-16 00:00:00.000000 UTC,4580834090943463925.google_ads,0.16,-8587735845139407532,1.0,367.0
2021-08-15 00:00:00.000000 UTC,4580834090943463925.google_ads,5.44,-8587735845139407532,9.0,532.0
2021-08-05 00:00:00.000000 UTC,4580834090943463925.google_ads,10.88,-8587735845139407532,10.0,75.0
2021-08-31 00:00:00.000000 UTC,4580834090943463925.google_ads,13.84,-8587735845139407532,28.0,1273.0
2021-08-27 00:00:00.000000 UTC,4580834090943463925.google_ads,4.04,-8587735845139407532,9.0,292.0
2021-08-14 00:00:00.000000 UTC,4580834090943463925.google_ads,9.3,-8587735845139407532,23.0,685.0
2021-08-24 00:00:00.000000 UTC,4580834090943463925.google_ads,1.5,-8587735845139407532,4.0,347.0
2021-08-29 00:00:00.000000 UTC,4580834090943463925.google_ads,14.08,-8587735845139407532,29.0,1172.0
2021-08-11 00:00:00.000000 UTC,4580834090943463925.google_ads,10.15,-8587735845139407532,15.0,260.0
2021-08-09 00:00:00.000000 UTC,4580834090943463925.google_ads,11.06,-8587735845139407532,11.0,121.0
2021-08-20 00:00:00.000000 UTC,4580834090943463925.google_ads,19.58,-8587735845139407532,36.0,1440.0
2021-08-07 00:00:00.000000 UTC,4580834090943463925.google_ads,10.09,-8587735845139407532,9.0,114.0
2021-08-10 00:00:00.000000 UTC,4580834090943463925.google_ads,11.27,6045900822755737895,13.0,129.0
2021-08-02 00:00:00.000000 UTC,4580834090943463925.google_ads,11.4,6045900822755737895,7.0,89.0
2021-08-13 00:00:00.000000 UTC,4580834090943463925.google_ads,3.82,6045900822755737895,10.0,154.0
2021-08-20 00:00:00.000000 UTC,4580834090943463925.google_ads,12.57,6045900822755737895,27.0,326.0
2021-08-14 00:00:00.000000 UTC,4580834090943463925.google_ads,4.16,6045900822755737895,12.0,139.0
2021-08-19 00:00:00.000000 UTC,4580834090943463925.google_ads,20.0,6045900822755737895,30.0,349.0
2021-08-17 00:00:00.000000 UTC,4580834090943463925.google_ads,6.89,6045900822755737895,19.0,285.0
2021-08-05 00:00:00.000000 UTC,4580834090943463925.google_ads,10.98,6045900822755737895,11.0,142.0
2021-08-26 00:00:00.000000 UTC,4580834090943463925.google_ads,0.62,6045900822755737895,2.0,60.0
2021-08-03 00:00:00.000000 UTC,4580834090943463925.google_ads,12.09,6045900822755737895,10.0,104.0
2021-08-04 00:00:00.000000 UTC,4580834090943463925.google_ads,10.74,6045900822755737895,9.0,100.0
2021-08-11 00:00:00.000000 UTC,4580834090943463925.google_ads,9.72,6045900822755737895,16.0,189.0
2021-08-07 00:00:00.000000 UTC,4580834090943463925.google_ads,10.55,6045900822755737895,14.0,135.0
2021-08-22 00:00:00.000000 UTC,4580834090943463925.google_ads,10.92,6045900822755737895,31.0,239.0
2021-08-24 00:00:00.000000 UTC,4580834090943463925.google_ads,2.94,6045900822755737895,7.0,101.0
2021-08-23 00:00:00.000000 UTC,4580834090943463925.google_ads,11.16,6045900822755737895,20.0,277.0
2021-08-27 00:00:00.000000 UTC,4580834090943463925.google_ads,3.36,6045900822755737895,9.0,140.0
2021-08-15 00:00:00.000000 UTC,4580834090943463925.google_ads,2.77,6045900822755737895,10.0,141.0
2021-08-29 00:00:00.000000 UTC,4580834090943463925.google_ads,20.0,6045900822755737895,36.0,343.0
2021-08-09 00:00:00.000000 UTC,4580834090943463925.google_ads,10.81,6045900822755737895,10.0,135.0
2021-08-06 00:00:00.000000 UTC,4580834090943463925.google_ads,10.39,6045900822755737895,11.0,163.0
2021-08-28 00:00:00.000000 UTC,4580834090943463925.google_ads,8.57,6045900822755737895,19.0,215.0
2021-08-30 00:00:00.000000 UTC,4580834090943463925.google_ads,15.6,6045900822755737895,28.0,469.0
2021-08-18 00:00:00.000000 UTC,4580834090943463925.google_ads,20.0,6045900822755737895,34.0,428.0
2021-08-21 00:00:00.000000 UTC,4580834090943463925.google_ads,13.17,6045900822755737895,31.0,310.0
2021-08-12 00:00:00.000000 UTC,4580834090943463925.google_ads,7.96,6045900822755737895,20.0,323.0
2021-08-16 00:00:00.000000 UTC,4580834090943463925.google_ads,5.9,6045900822755737895,17.0,246.0
2021-08-31 00:00:00.000000 UTC,4580834090943463925.google_ads,14.64,6045900822755737895,29.0,352.0
2021-08-08 00:00:00.000000 UTC,4580834090943463925.google_ads,10.43,6045900822755737895,12.0,98.0
2021-08-21 00:00:00.000000 UTC,4580834090943463925.google_ads,8.98,-247250641193721630,5.0,71.0
2021-08-28 00:00:00.000000 UTC,4580834090943463925.google_ads,11.2,-247250641193721630,11.0,78.0
2021-08-05 00:00:00.000000 UTC,4580834090943463925.google_ads,19.99,-247250641193721630,13.0,157.0
2021-08-12 00:00:00.000000 UTC,4580834090943463925.google_ads,10.22,-247250641193721630,7.0,222.0
2021-08-04 00:00:00.000000 UTC,4580834090943463925.google_ads,19.99,-247250641193721630,13.0,210.0
2021-08-29 00:00:00.000000 UTC,4580834090943463925.google_ads,8.81,-247250641193721630,7.0,308.0
2021-08-07 00:00:00.000000 UTC,4580834090943463925.google_ads,11.06,-247250641193721630,10.0,114.0
2021-08-18 00:00:00.000000 UTC,4580834090943463925.google_ads,10.08,-247250641193721630,9.0,199.0
2021-08-20 00:00:00.000000 UTC,4580834090943463925.google_ads,9.68,-247250641193721630,5.0,135.0
2021-08-11 00:00:00.000000 UTC,4580834090943463925.google_ads,10.39,-247250641193721630,7.0,201.0
2021-08-31 00:00:00.000000 UTC,4580834090943463925.google_ads,6.54,-247250641193721630,5.0,27.0
2021-08-10 00:00:00.000000 UTC,4580834090943463925.google_ads,11.49,-247250641193721630,10.0,158.0
2021-08-17 00:00:00.000000 UTC,4580834090943463925.google_ads,10.41,-247250641193721630,6.0,166.0
2021-08-27 00:00:00.000000 UTC,4580834090943463925.google_ads,18.39,-247250641193721630,12.0,240.0
2021-08-23 00:00:00.000000 UTC,4580834090943463925.google_ads,9.41,-247250641193721630,8.0,175.0
2021-08-30 00:00:00.000000 UTC,4580834090943463925.google_ads,10.52,-247250641193721630,8.0,124.0
2021-08-16 00:00:00.000000 UTC,4580834090943463925.google_ads,11.74,-247250641193721630,10.0,190.0
2021-08-26 00:00:00.000000 UTC,4580834090943463925.google_ads,9.69,-247250641193721630,6.0,142.0
2021-08-22 00:00:00.000000 UTC,4580834090943463925.google_ads,10.15,-247250641193721630,10.0,183.0
2021-08-09 00:00:00.000000 UTC,4580834090943463925.google_ads,10.93,-247250641193721630,9.0,207.0
2021-08-15 00:00:00.000000 UTC,4580834090943463925.google_ads,10.02,-247250641193721630,6.0,89.0
2021-08-14 00:00:00.000000 UTC,4580834090943463925.google_ads,9.8,-247250641193721630,7.0,144.0
2021-08-24 00:00:00.000000 UTC,4580834090943463925.google_ads,6.69,-247250641193721630,5.0,169.0
2021-08-06 00:00:00.000000 UTC,4580834090943463925.google_ads,11.9,-247250641193721630,10.0,214.0
2021-08-13 00:00:00.000000 UTC,4580834090943463925.google_ads,9.61,-247250641193721630,8.0,178.0
2021-08-19 00:00:00.000000 UTC,4580834090943463925.google_ads,10.19,-247250641193721630,7.0,243.0
2021-08-08 00:00:00.000000 UTC,4580834090943463925.google_ads,12.07,-247250641193721630,12.0,99.0
2021-08-03 00:00:00.000000 UTC,4580834090943463925.google_ads,0.0,3569910158619531168,0.0,37.0
2021-08-26 00:00:00.000000 UTC,4580834090943463925.google_ads,1.47,3569910158619531168,4.0,1203.0
2021-08-09 00:00:00.000000 UTC,4580834090943463925.google_ads,10.93,3569910158619531168,20.0,2284.0
2021-08-30 00:00:00.000000 UTC,4580834090943463925.google_ads,22.19,3569910158619531168,56.0,14288.0
2021-08-28 00:00:00.000000 UTC,4580834090943463925.google_ads,16.879823,3569910158619531168,29.0,9629.0
2021-08-04 00:00:00.000000 UTC,4580834090943463925.google_ads,7.26,3569910158619531168,7.0,1535.0
2021-08-15 00:00:00.000000 UTC,4580834090943463925.google_ads,17.679837,3569910158619531168,32.0,9082.0
2021-08-22 00:00:00.000000 UTC,4580834090943463925.google_ads,26.23,3569910158619531168,50.0,12859.0
2021-08-10 00:00:00.000000 UTC,4580834090943463925.google_ads,6.45,3569910158619531168,15.0,1892.0
2021-08-02 00:00:00.000000 UTC,4580834090943463925.google_ads,0.0,3569910158619531168,0.0,2.0
2021-08-17 00:00:00.000000 UTC,4580834090943463925.google_ads,13.02,3569910158619531168,34.0,13836.0
2021-08-23 00:00:00.000000 UTC,4580834090943463925.google_ads,7.67,3569910158619531168,21.0,7433.0
2021-08-25 00:00:00.000000 UTC,4580834090943463925.google_ads,0.0,3569910158619531168,0.0,0.0
2021-08-20 00:00:00.000000 UTC,4580834090943463925.google_ads,15.22,3569910158619531168,31.0,11629.0
2021-08-13 00:00:00.000000 UTC,4580834090943463925.google_ads,16.17,3569910158619531168,39.0,11671.0
2021-08-11 00:00:00.000000 UTC,4580834090943463925.google_ads,6.89,3569910158619531168,14.0,2892.0
2021-08-16 00:00:00.000000 UTC,4580834090943463925.google_ads,17.44,3569910158619531168,37.0,10657.0
2021-08-06 00:00:00.000000 UTC,4580834090943463925.google_ads,40.3,3569910158619531168,30.0,4134.0
2021-08-07 00:00:00.000000 UTC,4580834090943463925.google_ads,22.54,3569910158619531168,23.0,5084.0
2021-08-24 00:00:00.000000 UTC,4580834090943463925.google_ads,6.27,3569910158619531168,11.0,3758.0
2021-08-27 00:00:00.000000 UTC,4580834090943463925.google_ads,31.25,3569910158619531168,69.0,15696.0
2021-08-29 00:00:00.000000 UTC,4580834090943463925.google_ads,13.37,3569910158619531168,33.0,10508.0
2021-08-19 00:00:00.000000 UTC,4580834090943463925.google_ads,28.381115,3569910158619531168,62.0,16047.0
2021-08-05 00:00:00.000000 UTC,4580834090943463925.google_ads,39.96,3569910158619531168,29.0,3672.0
2021-08-12 00:00:00.000000 UTC,4580834090943463925.google_ads,28.29,3569910158619531168,50.0,10373.0
2021-08-18 00:00:00.000000 UTC,4580834090943463925.google_ads,25.0,3569910158619531168,61.0,17802.0
2021-08-21 00:00:00.000000 UTC,4580834090943463925.google_ads,21.62,3569910158619531168,45.0,12834.0
